CummulativeDistance,Velocity,Acceleration,Battery,EnergyConsumption,Solar,Time
0.0,-2.780978572425319e-18,,65.0,,,0.0
5495.304340832943,31.5,0.09028162398050196,64.61342155903147,87.47279142109868,29.486025275818005,348.9082120056128
11040.610468282652,27.704882301642293,-0.02025943126727196,63.7932311725107,139.29387389728618,16.26531591917252,536.2341861798493
16609.745285022866,25.548411562330095,-0.010310324115877111,63.20033367243947,107.6470086875536,18.712383676867784,745.3906312222896
22102.42422674258,26.469677481771587,0.00436239703326008,62.69729046655887,94.92311302710077,19.466632145010728,956.574049975217
27629.05726339879,26.117190040517954,-0.001676989430730819,62.10235571268826,109.19332679456583,19.95311371397501,1166.7646658457186
33079.97361361895,27.19169022819897,0.005254199311115142,61.46012516590958,116.30460676384494,19.970024747042505,1371.2677925938672
38529.12302957466,26.29890023354835,-0.004381955818764616,60.92156408991115,101.24194820695526,20.457786807191205,1575.0101468247046
44048.90202565901,27.471281592240334,0.005710297358143881,60.32426667120761,110.7899837864088,21.195370980878206,1780.320183266146
49536.59967248008,26.4258241323027,-0.005133950053887021,59.714440201495634,113.07645550812245,21.60248505132624,1983.956262496425
55018.377337051774,26.64373533009159,0.0010548084926444874,59.10327033331145,114.19737291999299,22.521892692364528,2190.544661536112
60510.73380064865,26.976079796537316,0.0016222771565004277,58.439277946983715,122.53786342273517,22.939005473574756,2395.407600716405
66019.12376903219,26.47023187177256,-0.002454047916358496,57.76511609778639,124.82669205836326,23.70241467876484,2601.5355745806523
71479.0945290437,26.865680451703135,0.0019314765333587627,57.26842121116823,98.669101652437,24.16486865971321,2806.2745776701195
76876.391045088,26.54605164099657,-0.0015815258953269077,56.742082324433675,103.4189400997221,24.46810708953766,3008.376112429053
82397.66911704106,26.78183021215554,0.0011386468517587912,56.1335910151034,116.9968964678024,25.723200068262724,3215.4452057083076
88044.86445295806,26.719362516059256,-0.00029590761873449933,55.54577141081164,115.08584607647417,26.912905432708293,3426.5506053037575
93594.87373450286,26.659169086569783,-0.0002894622977983635,54.987649917324696,110.90502915568014,27.1868051326399,3634.499723193381
99135.54040006657,26.790622372776483,0.0006340528279184571,54.450924899661615,108.29386988146612,27.785117232003717,3841.822016255696
104717.62802362874,26.42176718967241,-0.0017580936580341338,53.883194956095444,113.9818851238275,28.822393588902568,4051.6260738600677
110275.87338435695,26.890792019608558,0.002249353203976603,53.44900653581846,94.4773536130162,29.34909057146761,4260.14149469614
115807.2534534311,26.49556777542356,-0.0019072621516011557,52.95761804981344,103.57741133914365,29.86913843839134,4467.362218838967
121372.80454478392,26.838675652911018,0.0016439880582497996,52.45697661147071,105.89869462587575,30.802478874465418,4676.066823331492
126902.24380705153,26.49307227640755,-0.0016666818540205528,51.95753272449915,106.23753003998557,31.320946994251887,4883.42695968251
132329.47144614137,26.96078203347107,0.0023032836358281095,51.42914695737771,110.62313055926737,31.365265491050852,5086.489122669381
137755.06530238438,26.63413809037821,-0.0016133216479264614,50.926212685199125,107.40849753438762,31.968356707599856,5288.955843123223
143213.48394836986,26.527002022706935,-0.0005217147927905797,50.26597580983861,132.18023777932316,33.144706475245336,5494.30955199205
148626.40322330417,26.83420578339927,0.0015142257701960635,49.461532819826154,154.11991188367233,33.453463381804866,5697.187991085421
154209.06382883634,26.710671768584376,-0.0005924248459102942,48.96372154383587,109.80907148520036,35.1373800866568,5905.710668126551
159812.420506423,26.47349427786075,-0.0011255830903958515,48.49042114115736,107.27582330732203,36.28076290554607,6116.425890083391
165316.91731723188,26.962400342613865,0.0023730718590886375,47.973214426162016,113.7977640955503,36.216756846248494,6322.448334317709
170784.64493815266,26.57283535079854,-0.0019071408731877524,47.572395817452694,96.76586454593968,36.64307323954171,6526.714834654505
176356.29003052184,26.854002576475185,0.0013480646694521664,47.03451903641036,118.86645752451668,38.184940368166295,6735.285856540944
181903.32409245954,26.469916610301855,-0.0018461189165375526,46.49233932524301,120.18541403308909,38.85845735798686,6943.336357910431
